,text,label,pred_class,R
1190,says hillary clinton was literally present when we pressed the reset button with russia just a few months after russia had invaded georgia.,1,0,5893.157097216204
1191,a million people a year come into the u.s. legally. no other country even comes close to that figure.,1,0,5890.150565425575
1192,im the only member of the house of representatives who raised most of his campaign funds in the last election from small contributions of less than $200.,1,0,5830.577034656717
1193,nearly 60 percent of women who use birth control do so for more than just family planning.,1,0,5827.471946036238
1194,mccain called for less regulation21 times just this year.,1,0,5821.791679991143
1195,mitt romney drove to canada with the family dog seamus strapped to the roof of the car.,1,0,5817.716372752189
1196,"palin ""fired wasilla's police chief because he 'intimidated' her.""",1,0,5816.791377980828
1197,"for the last decade, funding in the health and human services budget has grown at twice the rate as other parts of the budget, and i think that context is important.",1,0,5813.9600313571855
1198,"the house of representatives just voted 300-131 to remove country-of-origin labeling on chicken, pork, and beef sold in the u.s.",1,0,5806.898389946509
1199,the national park service has an annual budget that is less than the city of austin.,1,0,5788.376541181444
1200,the number of terrorists out there has doubled.,1,0,5781.3069414249485
1201,aig said they were giving $57 million (in retention payments) to people who were being terminated.,1,0,5736.241206023563
1202,"more than 32,000 americans lose their lives to gun violence each year.",1,0,5703.378139801544
1203,"there isnt a single (texas) legislator under the age of 30, even though millennials make up 25 percent of the electorate in texas.",1,0,5676.232063333041
1204,the economy added more jobs during four years under obama than it did in the entire eight years under george w. bush.,1,0,5650.738739011101
1205,fact: the special assistant in @johnkasichs office makes over three times more than an average #oh firefighter,1,0,5642.885420181094
1206,"atlanta mayor kasim reed became a city resident in the last annexation, opening the door to his candidacy.",1,0,5641.675245292236
1207,more than 1 million texans live without affordable health care because rick perry failed to partner with the legislature to find a texas solution to closing the coverage gap.,1,0,5614.373255899648
1208,"lizbeth benacquistos supporters would make (abortion) illegal in all cases, including rape, incest, even to save a womans life.",1,0,5612.091065514524
1209,"for every [coyote] they kill, the population will replace and usually multiply.",1,0,5607.252110205672
1210,dan webster would force victims of rape and incest to bear their attackers child.,1,0,5605.638747968636
1211,"the average 401(k) in america of a person whos 60 years old is under $100,000.",1,0,5574.738244407579
1212,"actually, reagan was a democrat before he was a republican.",1,0,5562.217600934458
1213,president obama has stopped using the phrase war on terror.,1,0,5512.454835943753
1214,the united states is borrowing more than 40 cents of every dollar we spend.,1,0,5504.417561164762
1215,"in 2013 we had the largest, the best, private sector job growth weve had in this state since the 1990s.",1,0,5498.682137489817
1216,we lost more jobs in this great recession than the last four recessions combined.,1,0,5441.58061481625
1217,"in a poll, 53 percent of young republican voters . . . under age 35 said that they would describe a climate [change] denier as ignorant, out of touch or crazy.",1,0,5440.875265160798
1218,57% of the jobs created in austin from 2009 to 2013 do not pay families a living wage.,1,0,5440.328476040502
1219,black children constitute 18 percent of the nations public school population but 40 percent of the children who are suspended or expelled.,1,0,5432.19252008926
1220,says president barack obama promised a pathway to citizenship to undocumented immigrants and didnt deliver jack squat on any of it.,1,0,5381.892168387545
1221,"we have 33,000 people a year who die from guns.",1,0,5297.668804287872
1222,"in nine democratic debates, weve not had one question about a womans right to make her own decisions about reproductive health care, not one question.",1,0,5234.990687826554
1223,in 1968 the average corporate ceo made 20 times the average workers pay. today that multiple is about 350.,1,0,5230.788037871412
1224,says the states medicaid waiver proposal has languished in a file cabinet at the centers for medicare and medicaid services for more than two years.,0,1,5219.117848602661
1225,says marco rubio has the worst voting record there is today.,1,0,5212.08434533518
1226,we doubled the size of the company (hewlett-packard).,1,0,5180.027696556184
1227,"obamas secretary of energy, dr. steven chu, has said publicly he wants us to pay european levels (for gasoline), and that would be $9 or $10 a gallon.",1,0,5172.3031810580205
1228,"in the past two years in congress, ive written more bills, passed more amendments on the floor of the house and enacted more of my bills into law than any other member of the house.",1,0,5131.065245679291
1229,the united states is the only developed country in the world without paid maternity leave.,1,0,5111.829530002138
1230,the arab and the muslim nations get twice as much money as israel.,1,0,5108.2849895412355
1231,we have one of the highest percentages per capita of nonprofits in this state of any state in the union.,1,0,5075.656631449303
1232,"as the usage [of synthetic marijuana] has dramatically increased, instances of violence, bodily harm and even death have risen with it.",1,0,5047.159221828076
1233,"barbara buono by the numbers: as a trenton politician, she voted to raise taxes 154 times. under her, property taxes up 70 percent. backed a 16 percent sales tax increase. utilities, nursing homes, cell phones, parking lots, lottery wins, gyms she taxed them all. architect of corzines budget, she drove new jersey $2 billion into debt. barbara buono by the numbers: taking new jersey backwards.",1,0,5027.521006271814
1234,rep. peter petrarca voted on two pieces of legislation that helped auto body shops ... and at that point i think there is a conflict of interest.,1,0,5018.376981938528
